0.75000 -1991156538.634303 -1991156538.634303     0.000000
0.75000 783061212.135951 783061212.135951     0.000000
0.75000 89724654.551404 89724654.551404     0.000000
0.78125 -15409201.970059 -15409201.970059     0.000000
0.78125 16067495.324024 16067495.324024     0.000000
0.78125 1008822592.805600 1008822592.805600     0.000000
0.78125 -63543833.306979 -63543833.306979     0.000000
0.78125 11458261.136705 11458261.136705     0.000000
0.78125 -42979947.290725 -42979947.290725     0.000000
0.78125 -2108284559.137441 -2108284559.137441     0.000000
0.78125 843298812.495860 843298812.495860     0.000000
0.78125 97207798.024159 97207798.024159     0.000000
0.81250 -16014814.315854 -16014814.315854     0.000000
0.81250 16728816.699840 16728816.699840     0.000000
0.81250 1050858234.339432 1050858234.339432     0.000000
0.81250 -66196110.198348 -66196110.198348     0.000000
0.81250 11962231.305900 11962231.305900     0.000000
0.81250 -45032389.647349 -45032389.647349     0.000000
0.81250 -2225412579.630267 -2225412579.630267     0.000000
0.81250 903536412.791314 903536412.791314     0.000000
0.81250 104690936.646093 104690936.646093     0.000000
0.84375 -16620247.941477 -16620247.941477     0.000000
0.84375 17389974.285822 17389974.285822     0.000000
0.84375 1092893875.831757 1092893875.831757     0.000000
0.84375 -68848376.629217 -68848376.629217     0.000000
0.84375 12465881.148498 12465881.148498     0.000000
0.84375 -47084809.400905 -47084809.400905     0.000000
0.84375 -2342540600.113838 -2342540600.113838     0.000000
0.84375 963774013.030621 963774013.030621     0.000000
0.84375 112174071.085882 112174071.085882     0.000000
0.87500 -17225515.630420 -17225515.630420     0.000000
0.87500 18050980.299618 18050980.299618     0.000000
0.87500 1134929517.285706 1134929517.285706     0.000000
0.87500 -71500633.390007 -71500633.390007     0.000000
0.87500 12969236.025458 12969236.025458     0.000000
0.87500 -49137208.478973 -49137208.478973     0.000000
0.87500 -2459668620.589055 -2459668620.589055     0.000000
0.87500 1024011613.220581 1024011613.220581     0.000000
0.87500 119657201.882894 119657201.882894     0.000000
0.90625 -17830628.839126 -17830628.839126     0.000000
0.90625 18711845.638776 18711845.638776     0.000000
0.90625 1176965158.704068 1176965158.704068     0.000000
0.90625 -74152881.184821 -74152881.184821     0.000000
0.90625 13472318.388553 13472318.388553     0.000000
0.90625 -51189588.572661 -51189588.572661     0.000000
0.90625 -2576796641.056696 -2576796641.056696     0.000000
0.90625 1084249213.366827 1084249213.366827     0.000000
0.90625 127140329.478508 127140329.478508     0.000000
0.93750 -18435597.874786 -18435597.874786     0.000000
0.93750 19372580.064524 19372580.064524     0.000000
0.93750 1219000800.089341 1219000800.089341     0.000000
0.93750 -76805120.643565 -76805120.643565     0.000000
0.93750 13975148.210171 13975148.210171     0.000000
0.93750 -53241951.173758 -53241951.173758     0.000000
0.93750 -2693924661.517434 -2693924661.517434     0.000000
0.93750 1144486813.474084 1144486813.474084     0.000000
0.93750 134623454.238485 134623454.238485     0.000000
0.96875 -19040432.044304 -19040432.044304     0.000000
0.96875 20033192.354617 20033192.354617     0.000000
0.96875 1261036441.443767 1261036441.443767     0.000000
0.96875 -79457352.332022 -79457352.332022     0.000000
0.96875 14477743.336407 14477743.336407     0.000000
0.96875 -55294297.604877 -55294297.604877     0.000000
0.96875 -2811052681.971855 -2811052681.971855     0.000000
0.96875 1204724413.546346 1204724413.546346     0.000000
0.96875 142106576.469304 142106576.469304     0.000000
1.00000 -19645139.779846 -19645139.779846     0.000000
1.00000 20693690.431308 20693690.431308     0.000000
1.00000 1303072082.769368 1303072082.769368     0.000000
1.00000 -82109576.760269 -82109576.760269     0.000000
1.00000 14980119.779329 14980119.779329     0.000000
1.00000 -57346629.044095 -57346629.044095     0.000000
1.00000 -2928180702.420476 -2928180702.420476     0.000000
1.00000 1264962013.587026 1264962013.587026     0.000000
1.00000 149589696.430315 149589696.430315     0.000000
1.03125 -20249728.745282 -20249728.745282     0.000000
1.03125 21354081.469135 21354081.469135     0.000000
1.03125 1345107724.067975 1345107724.067975     0.000000
1.03125 -84761794.389755 -84761794.389755     0.000000
1.03125 15482291.960610 15482291.960610     0.000000
1.03125 -59398946.545276 -59398946.545276     0.000000
1.03125 -3045308722.863751 -3045308722.863751     0.000000
1.03125 1325199613.599060 1325199613.599060     0.000000
1.03125 157072814.342930 157072814.342930     0.000000
1.06250 -20854205.926892 -20854205.926892     0.000000
1.06250 22014371.986239 22014371.986239     0.000000
1.06250 1387143365.341248 1387143365.341248     0.000000
1.06250 -87414005.639294 -87414005.639294     0.000000
1.06250 15984272.915914 15984272.915914     0.000000
1.06250 -61451251.054938 -61451251.054938     0.000000
1.06250 -3162436743.302083 -3162436743.302083     0.000000
1.06250 1385437213.584993 1385437213.584993     0.000000
1.06250 164555930.397675 164555930.397675     0.000000
1.09375 -21458577.711058 -21458577.711058     0.000000
1.09375 22674567.922149 22674567.922149     0.000000
1.09375 1429179006.590699 1429179006.590699     0.000000
1.09375 -90066210.890157 -90066210.890157     0.000000
1.09375 16486074.467427 16486074.467427     0.000000
1.09375 -63503543.426355 -63503543.426355     0.000000
1.09375 -3279564763.735833 -3279564763.735833     0.000000
1.09375 1445674813.547045 1445674813.547045     0.000000
1.09375 172039044.759679 172039044.759679     0.000000
1.12500 -22062849.951125 -22062849.951125     0.000000
1.12500 23334674.704364 23334674.704364     0.000000
1.12500 1471214647.817709 1471214647.817709     0.000000
1.12500 -92718410.490433 -92718410.490433     0.000000
1.12500 16987707.370287 16987707.370287     0.000000
1.12500 -65555824.431410 -65555824.431410     0.000000
1.12500 -3396692784.165320 -3396692784.165320     0.000000
1.12500 1505912413.487166 1505912413.487166     0.000000
1.12500 179522157.572998 179522157.572998     0.000000
1.15625 -22667028.025182 -22667028.025182     0.000000
1.15625 23994697.305616 23994697.305616     0.000000
1.15625 1513250289.023542 1513250289.023542     0.000000
1.15625 -95370604.758767 -95370604.758767     0.000000
1.15625 17489181.437547 17489181.437547     0.000000
1.15625 -67608094.770631 -67608094.770631     0.000000
1.15625 -3513820804.590835 -3513820804.590835     0.000000
1.15625 1566150013.407074 1566150013.407074     0.000000
1.15625 187005268.964049 187005268.964049     0.000000
1.18750 -23271116.886221 -23271116.886221     0.000000
1.18750 24654640.293346 24654640.293346     0.000000
1.18750 1555285930.209358 1555285930.209358     0.000000
1.18750 -98022793.987590 -98022793.987590     0.000000
1.18750 17990505.647327 17990505.647327     0.000000
1.18750 -69660355.081722 -69660355.081722     0.000000
1.18750 -3630948825.012637 -3630948825.012637     0.000000
1.18750 1626387613.308295 1626387613.308295     0.000000
1.18750 194488379.044381 194488379.044381     0.000000
1.21875 -23875121.105842 -23875121.105842     0.000000
1.21875 25314507.872619 25314507.872619     0.000000
1.21875 1597321571.376225 1597321571.376225     0.000000
1.21875 -100674978.445921 -100674978.445921     0.000000
1.21875 18491688.235130 18491688.235130     0.000000
1.21875 -71712605.946853 -71712605.946853     0.000000
1.21875 -3748076845.430963 -3748076845.430963     0.000000
1.21875 1686625213.192187 1686625213.192187     0.000000
1.21875 201971487.912915 201971487.912915     0.000000
1.25000 -24479044.912469 -24479044.912469     0.000000
1.25000 25974303.923509 25974303.923509     0.000000
1.25000 1639357212.525126 1639357212.525126     0.000000
1.25000 -103327158.381796 -103327158.381796     0.000000
1.25000 18992736.773722 18992736.773722     0.000000
1.25000 -73764847.898934 -73764847.898934     0.000000
1.25000 -3865204865.846025 -3865204865.846025     0.000000
1.25000 1746862813.059966 1746862813.059966     0.000000
1.25000 209454595.657783 209454595.657783     0.000000
1.28125 -25082892.224907 -25082892.224907     0.000000
1.28125 26634032.033771 26634032.033771     0.000000
1.28125 1681392853.656971 1681392853.656971     0.000000
1.28125 -105979334.024399 -105979334.024399     0.000000
1.28125 19493658.242529 19493658.242529     0.000000
1.28125 -75817081.427013 -75817081.427013     0.000000
1.28125 -3982332886.258019 -3982332886.258019     0.000000
1.28125 1807100412.912723 1807100412.912723     0.000000
1.28125 216937702.357841 216937702.357841     0.000000
1.31250 -25686666.681874 -25686666.681874     0.000000
1.31250 27293695.527514 27293695.527514     0.000000
1.31250 1723428494.772604 1723428494.772604     0.000000
1.31250 -108631505.585924 -108631505.585924     0.000000
1.31250 19994459.088178 19994459.088178     0.000000
1.31250 -77869306.980962 -77869306.980962     0.000000
1.31250 -4099460906.667124 -4099460906.667124     0.000000
1.31250 1867338012.751445 1867338012.751445     0.000000
1.31250 224420808.083924 224420808.083924     0.000000
1.34375 -26290371.668107 -26290371.668107     0.000000
1.34375 27953297.490436 27953297.490436     0.000000
1.34375 1765464135.872803 1765464135.872803     0.000000
1.34375 -111283673.263210 -111283673.263210     0.000000
1.34375 20495145.277488 20495145.277488     0.000000
1.34375 -79921524.975556 -79921524.975556     0.000000
1.34375 -4216588927.073501 -4216588927.073501     0.000000
1.34375 1927575612.577021 1927575612.577021     0.000000
1.34375 231903912.899904 231903912.899904     0.000000
1.37500 -26894010.337482 -26894010.337482     0.000000
1.37500 28612840.792111 28612840.792111     0.000000
1.37500 1807499776.958297 1807499776.958297     0.000000
1.37500 -113935837.239195 -113935837.239195     0.000000
1.37500 20995722.344026 20995722.344026     0.000000
1.37500 -81973735.794027 -81973735.794027     0.000000
1.37500 -4333716947.477299 -4333716947.477299     0.000000
1.37500 1987813212.390260 1987813212.390260     0.000000
1.37500 239387016.863566 239387016.863566     0.000000
1.40625 -27497585.633566 -27497585.633566     0.000000
1.40625 29272328.105724 29272328.105724     0.000000
1.40625 1849535418.029760 1849535418.029760     0.000000
1.40625 -116587997.684188 -116587997.684188     0.000000
1.40625 21496195.429143 21496195.429143     0.000000
1.40625 -84025939.791185 -84025939.791185     0.000000
1.40625 -4450844967.878656 -4450844967.878656     0.000000
1.40625 2048050812.191900 2048050812.191900     0.000000
1.40625 246870120.027364 246870120.027364     0.000000
1.43750 -28101100.307930 -28101100.307930     0.000000
1.43750 29931761.925609 29931761.925609     0.000000
1.43750 1891571059.087824 1891571059.087824     0.000000
1.43750 -119240154.757009 -119240154.757009     0.000000
1.43750 21996569.318253 21996569.318253     0.000000
1.43750 -86078137.296163 -86078137.296163     0.000000
1.43750 -4567972988.277700 -4567972988.277700     0.000000
1.43750 2108288411.982611 2108288411.982611     0.000000
1.43750 254353222.439054 254353222.439054     0.000000
1.46875 -28704556.936501 -28704556.936501     0.000000
1.46875 30591144.582868 30591144.582868     0.000000
1.46875 1933606700.133077 1933606700.133077     0.000000
1.46875 -121892308.605998 -121892308.605998     0.000000
1.46875 22496848.473012 22496848.473012     0.000000
1.46875 -88130328.614830 -88130328.614830     0.000000
1.46875 -4685101008.674548 -4685101008.674548     0.000000
1.46875 2168526011.763011 2168526011.763011     0.000000
1.46875 261836324.142239 261836324.142239     0.000000
1.50000 -29307957.934222 -29307957.934222     0.000000
1.50000 31250478.259321 31250478.259321     0.000000
1.50000 1975642341.166070 1975642341.166070     0.000000
1.50000 -124544459.369920 -124544459.369920     0.000000
1.50000 22997037.059928 22997037.059928     0.000000
1.50000 -90182514.031941 -90182514.031941     0.000000
1.50000 -4802229029.069307 -4802229029.069307     0.000000
1.50000 2228763611.533662 2228763611.533662     0.000000
1.50000 269319425.176837 269319425.176837     0.000000
1.53125 -29911305.568202 -29911305.568202     0.000000
1.53125 31909764.999991 31909764.999991     0.000000
1.53125 2017677982.187320 2017677982.187320     0.000000
1.53125 -127196607.178766 -127196607.178766     0.000000
1.53125 23497138.975881 23497138.975881     0.000000
1.53125 -92234693.813029 -92234693.813029     0.000000
1.53125 -4919357049.462079 -4919357049.462079     0.000000
1.53125 2289001211.295086 2289001211.295086     0.000000
1.53125 276802525.579487 276802525.579487     0.000000
1.56250 -30514601.969552 -30514601.969552     0.000000
1.56250 32569006.724322 32569006.724322     0.000000
1.56250 2059713623.197311 2059713623.197311     0.000000
1.56250 -129848752.154483 -129848752.154483     0.000000
1.56250 23997157.870937 23997157.870937     0.000000
1.56250 -94286868.206102 -94286868.206102     0.000000
1.56250 -5036485069.852957 -5036485069.852957     0.000000
1.56250 2349238811.047762 2349238811.047762     0.000000
1.56250 284285625.383893 284285625.383893     0.000000
1.59375 -31117849.144060 -31117849.144060     0.000000
1.59375 33228205.236255 33228205.236255     0.000000
1.59375 2101749264.196497 2101749264.196497     0.000000
1.59375 -132500894.411622 -132500894.411622     0.000000
1.59375 24497097.168796 24497097.168796     0.000000
1.59375 -96339037.443151 -96339037.443151     0.000000
1.59375 -5153613090.242027 -5153613090.242027     0.000000
1.59375 2409476410.792132 2409476410.792132     0.000000
1.59375 291768724.621138 291768724.621138     0.000000
1.62500 -31721048.981839 -31721048.981839     0.000000
1.62500 33887362.233324 33887362.233324     0.000000
1.62500 2143784905.185306 2143784905.185306     0.000000
1.62500 -135153034.057923 -135153034.057923     0.000000
1.62500 24996960.085163 24996960.085163     0.000000
1.62500 -98391201.741498 -98391201.741498     0.000000
1.62500 -5270741110.629372 -5270741110.629372     0.000000
1.62500 2469714010.528607 2469714010.528607     0.000000
1.62500 299251823.319939 299251823.319939     0.000000
1.65625 -32324203.266059 -32324203.266059     0.000000
1.65625 34546479.314867 34546479.314867     0.000000
1.65625 2185820546.164142 2185820546.164142     0.000000
1.65625 -137805171.194849 -137805171.194849     0.000000
1.65625 25496749.644288 25496749.644288     0.000000
1.65625 -100443361.305010 -100443361.305010     0.000000
1.65625 -5387869131.015066 -5387869131.015066     0.000000
1.65625 2529951610.257567 2529951610.257567     0.000000
1.65625 306734921.506888 306734921.506888     0.000000
1.68750 -32927313.680875 -32927313.680875     0.000000
1.68750 35205557.989461 35205557.989461     0.000000
1.68750 2227856187.133384 2227856187.133384     0.000000
1.68750 -140457305.918057 -140457305.918057     0.000000
1.68750 25996468.693893 25996468.693893     0.000000
1.68750 -102495516.325186 -102495516.325186     0.000000
1.68750 -5504997151.399181 -5504997151.399181     0.000000
1.68750 2590189209.979366 2590189209.979366     0.000000
1.68750 314218019.206656 314218019.206656     0.000000
1.71875 -33530381.818631 -33530381.818631     0.000000
1.71875 35864599.681669 35864599.681669     0.000000
1.71875 2269891828.093390 2269891828.093390     0.000000
1.71875 -143109438.317840 -143109438.317840     0.000000
1.71875 26496119.918675 26496119.918675     0.000000
1.71875 -104547666.982136 -104547666.982136     0.000000
1.71875 -5622125171.781784 -5622125171.781784     0.000000
1.71875 2650426809.694333 2650426809.694333     0.000000
1.71875 321701116.442171 321701116.442171     0.000000
1.75000 -34133409.186416 -34133409.186416     0.000000
1.75000 36523605.738167 36523605.738167     0.000000
1.75000 2311927469.044501 2311927469.044501     0.000000
1.75000 -145761568.479516 -145761568.479516     0.000000
1.75000 26995705.852530 26995705.852530     0.000000
1.75000 -106599813.445469 -106599813.445469     0.000000
1.75000 -5739253192.162937 -5739253192.162937     0.000000
1.75000 2710664409.402775 2710664409.402775     0.000000
1.75000 329184213.234779 329184213.234779     0.000000
1.78125 -34736397.212054 -34736397.212054     0.000000
1.78125 37182577.433325 37182577.433325     0.000000
1.78125 2353963109.987036 2353963109.987036     0.000000
1.78125 -148413696.483789 -148413696.483789     0.000000
1.78125 27495228.889663 27495228.889663     0.000000
1.78125 -108651955.875094 -108651955.875094     0.000000
1.78125 -5856381212.542699 -5856381212.542699     0.000000
1.78125 2770902009.104978 2770902009.104978     0.000000
1.78125 336667309.604388 336667309.604388     0.000000
1.81250 -35339347.249568 -35339347.249568     0.000000
1.81250 37841515.974294 37841515.974294     0.000000
1.81250 2395998750.921299 2395998750.921299     0.000000
1.81250 -151065822.407075 -151065822.407075     0.000000
1.81250 27994691.294681 27994691.294681     0.000000
1.81250 -110704094.421944 -110704094.421944     0.000000
1.81250 -5973509232.921124 -5973509232.921124     0.000000
1.81250 2831139608.801211 2831139608.801211     0.000000
1.81250 344150405.569592 344150405.569592     0.000000
1.84375 -35942260.584185 -35942260.584185     0.000000
1.84375 38500422.505655 38500422.505655     0.000000
1.84375 2438034391.847577 2438034391.847577     0.000000
1.84375 -153717946.321800 -153717946.321800     0.000000
1.84375 28494095.211800 28494095.211800     0.000000
1.84375 -112756229.228635 -112756229.228635     0.000000
1.84375 -6090637253.298264 -6090637253.298264     0.000000
1.84375 2891377208.491726 2891377208.491726     0.000000
1.84375 351633501.147788 351633501.147788     0.000000
1.87500 -36545138.436923 -36545138.436923     0.000000
1.87500 39159298.113677 39159298.113677     0.000000
1.87500 2480070032.766143 2480070032.766143     0.000000
1.87500 -156370068.296674 -156370068.296674     0.000000
1.87500 28993442.673238 28993442.673238     0.000000
1.87500 -114808360.430068 -114808360.430068     0.000000
1.87500 -6207765273.674169 -6207765273.674169     0.000000
1.87500 2951614808.176758 2951614808.176758     0.000000
1.87500 359116596.355272 359116596.355272     0.000000
1.90625 -37147981.968800 -37147981.968800     0.000000
1.90625 39818143.830207 39818143.830207     0.000000
1.90625 2522105673.677258 2522105673.677258     0.000000
1.90625 -159022188.396942 -159022188.396942     0.000000
1.90625 29492735.606896 29492735.606896     0.000000
1.90625 -116860488.153976 -116860488.153976     0.000000
1.90625 -6324893294.048883 -6324893294.048883     0.000000
